jahr;geschlecht;altersklasse;disziplin;leistung;wind;name;geburtsjahr;verein;datum;ort
2002;M;20;1500 m;4:01,52;;Matthias Goelles;1985;SC Ilsfeld;14.07.; Neckarsulm
2002;M;20;1500 m;4:01,60;;Konstantin Albrecht;1983;LG Wedel/Pinneberg;24.08.; Osterode
2002;M;20;1500 m;4:01,67;;Soeren Ungermann;1984;TV Gelnhausen;05.06.; Pfungstadt
2002;M;20;1500 m;4:01,92;;Robert Patzschke;1984;Hallesche LAF;09.06.; Dessau
2002;M;20;1500 m;4:02,03;;Alexander Brushinski;1985;SG Wenden;29.08.; Bergisch Gladbach
2002;M;20;1500 m;4:02,03;;Simon Huckestein;1985;SG Wenden;29.08.; Bergisch Gladbach
2002;M;20;3000 m;8:23,50;;Ruben Schwarz;1984;LSG Aalen;12.05.; Pliezhausen
2002;M;20;3000 m;8:25,24;;Christian Klein;1983;LC Rehlingen;15.09.; Hagen
2002;M;20;3000 m;8:25,77;;Norbert Loewa;1984;LG Nord Berlin;15.09.; Hagen
2002;M;20;3000 m;8:27,36;;Patrick Schulz;1984;SC Potsdam;15.09.; Hagen
2002;M;20;3000 m;8:29,26;;Patric Wilhelm;1983;LAV Bayer Uerdingen/Dormagen;29.05.; Dessau
2002;M;20;3000 m;8:29,34;;Bastian Rodowski;1983;TSV Bayer Leverkusen;12.05.; Pliezhausen
2002;M;20;3000 m;8:30,06;;Martin Husen;1983;SV Alfeld;30.06.; Moenchengladbach
2002;M;20;3000 m;8:31,80;;Stefan Koch;1984;TB Burgsteinfurt;30.05.; Hachenburg
2002;M;20;3000 m;8:33,68;;Robert Haussmann;1984;SC Potsdam;15.09.; Hagen
2002;M;20;3000 m;8:34,81;;Markus Paniczek;1983;TSV Bayer Leverkusen;30.06.; Moenchengladbach
2002;M;20;3000 m;8:34,98;;Erkan Kara;1985;SV Creaton Grossengottern;13.07.; Schweinfurt
2002;M;20;3000 m;8:35,40;;Zelalem Martel;1986;LG Neckar/Enz;05.08.; Muenchen
2002;M;20;3000 m;8:35,96;;Johannes Schmitt;1984;LC Rehlingen;31.08.; Troisdorf
2002;M;20;3000 m;8:36,48;;Moritz Waldmann;1985;LG Hannover;05.08.; Muenchen
2002;M;20;3000 m;8:36,67;;Robert Patzschke;1984;Hallesche LAF;30.06.; Moenchengladbach
2002;M;20;3000 m;8:36,99;;Heiko Middelhoff;1983;DJK Friedberg;13.07.; Schweinfurt
2002;M;20;3000 m;8:37,08;;Christoph Lohse;1983;KTSV Preussen Krefeld;21.09.; Willich
2002;M;20;3000 m;8:37,22;;Frederik Toepel;1985;TV Deilinghofen;14.09.; Kamen
2002;M;20;3000 m;8:37,23;;Thomas Koch;1983;LC Rehlingen;31.08.; Troisdorf
2002;M;20;3000 m;8:37,92;;Soeren Ungermann;1984;TV Gelnhausen;30.06.; Moenchengladbach
2002;M;20;3000 m;8:39,29;;Matthias Tischmann;1984;SV Creaton Grossengottern;30.06.; Moenchengladbach
2002;M;20;3000 m;8:39,48;;Michael Schering;1983;SC Magdeburg;08.06.; Dessau
2002;M;20;3000 m;8:42,30;;Ronald Wesslin;1983;VfL Brandenburg;09.06.; Cottbus
2002;M;20;3000 m;8:42,39;;Christian Pomp;1984;TSV Dinkelsbuehl;05.05.; Regensburg
2002;M;20;3000 m;8:43,40;;Matthias Walker;1983;LAC Pliezhausen;12.05.; Pliezhausen
2002;M;20;3000 m;8:43,69;;Bastian Mucha;1983;TV Refrath;08.06.; Krefeld
2002;M;20;3000 m;8:44,09;;Hannes Patzke;1985;LG Kreis Ansbach;05.08.; Muenchen
2002;M;20;3000 m;8:44,29;;Christian Sperling;1984;TV Wattenscheid 01;01.06.; Hagen
2002;M;20;3000 m;8:44,55;;Christian Biele;1983;LC Attendorn;30.06.; Moenchengladbach
2002;M;20;3000 m;8:45,38;;Michael Patrick;1984;MTG Mannheim;08.06.; Gengenbach
2002;M;20;3000 m;8:46,26;;Thore Kuenzel;1984;Rendsburger TSV;21.09.; Rostock
2002;M;20;3000 m;8:46,95;;Markus Nett;1984;Solinger LC;08.06.; Krefeld
2002;M;20;3000 m;8:47,00;;Rachid Mehamdioua;1984;OSC Berlin;24.08.; Osterode
2002;M;20;3000 m;8:47,22;;Ricardo Filipe Giehl;1985;TSV Bayer Leverkusen;15.09.; Hagen
2002;M;20;3000 m;8:47,33;;Fabian Straulino;1983;ASC Darmstadt;16.05.; Wiesbaden
2002;M;20;3000 m;8:47,72;;Nils Gerber;1984;LAG Mittlere Isar;13.07.; Schweinfurt
2002;M;20;3000 m;8:48,36;;Sebastian Weichert;1984;SV Creaton Grossengottern;30.06.; Moenchengladbach
2002;M;20;3000 m;8:48,44;;Soenke Rhein;1984;LG Staufen;08.06.; Gengenbach
2002;M;20;3000 m;8:48,49;;Stefan Eberhardt;1985;SV Creaton Grossengottern;13.07.; Schweinfurt
2002;M;20;3000 m;8:48,68;;Christoph Eichner;1983;Hallesche LAF;13.07.; Schweinfurt
2002;M;20;3000 m;8:48,82;;Peter Kotz;1984;TSG Ehingen;14.08.; Stuttgart
2002;M;20;3000 m;8:49,02;;Lucas Vehling;1984;LAZ Moenchengladbach;08.06.; Krefeld
2002;M;20;3000 m;8:49,12;;Joerg Singer;1983;LAC Erdgas Chemnitz;01.06.; Leipzig
2002;M;20;3000 m;8:49,16;;Martin Friedrich;1986;LG Passau;05.08.; Muenchen
2002;M;20;3000 m;8:49,17;;Ingo Doerrzapf;1986;LG Ruelzheim;28.06.; Moenchengladbach
2002;M;20;3000 m;8:49,80;;Sebastian Heger;1983;LG Amper/Wuerm;05.05.; Regensburg
2002;M;20;3000 m;8:50,34;;Simon Huckestein;1985;SG Wenden;14.09.; Kamen
2002;M;20;3000 m;8:50,36;;Christian Schmidt;1983;LG Wipperfuerth;15.05.; Grefrath
2002;M;20;5000 m;14:37,76;;Stefan Koch;1984;TB Burgsteinfurt;17.08.; Hamburg
2002;M;20;5000 m;14:40,71;;Ronald Wesslin;1983;VfL Brandenburg;29.06.; Moenchengladbach
2002;M;20;5000 m;14:41,30;;Bastian Rodowski;1983;TSV Bayer Leverkusen;23.05.; Koblenz
2002;M;20;5000 m;14:43,20;;Heiko Baier;1984;LG Baunatal/ACT Kassel;29.06.; Moenchengladbach
2002;M;20;5000 m;14:47,89;;Christian Ritosek;1983;TV Wattenscheid 01;29.06.; Moenchengladbach
2002;M;20;5000 m;14:48,91;;Michael Schering;1983;SC Magdeburg;29.06.; Moenchengladbach
2002;M;20;5000 m;15:00,78;;Heiko Middelhoff;1983;DJK Friedberg;20.07.; Regensburg
2002;M;20;5000 m;15:01,09;;Christian Seiler;1983;SV Creaton Grossengottern;29.06.; Moenchengladbach
2002;M;20;5000 m;15:02,15;;Patrick Schulz;1984;SC Potsdam;20.04.; Jueterbog
2002;M;20;5000 m;15:03,64;;Matthias Walker;1983;LAC Pliezhausen;29.06.; Homburg
2002;M;20;5000 m;15:10,38;;Robert Haussmann;1984;SC Potsdam;20.04.; Jueterbog
2002;M;20;5000 m;15:19,41;;Christian Klein;1983;LC Rehlingen;27.04.; St.Wendel
2002;M;20;5000 m;15:19,82;;Soeren Ungermann;1984;TV Gelnhausen;07.09.; Wetzlar
2002;M;20;5000 m;15:26,27;;Hannes Buchmann;1984;Hallesche LAF;16.05.; Halle
2002;M;20;5000 m;15:27,07;;Markus Weiss-Latzko;1984;LG Weinstadt;29.06.; Moenchengladbach
2002;M;20;5000 m;15:27,58;;Zoltan Senczszyn;1984;LC Cottbus;20.04.; Jueterbog
2002;M;20;5000 m;15:34,04;;Johannes Schmitt;1984;LC Rehlingen;27.04.; St.Wendel
2002;M;20;5000 m;15:34,60;;Alexander Brushinski;1985;SG Wenden;23.08.; Betzdorf
2002;M;20;5000 m;15:39,93;;Lucas Vehling;1984;LAZ Moenchengladbach;24.04.; Grefrath
2002;M;20;5000 m;15:40,50;;Christian Schmidt;1983;LG Wipperfuerth;09.05.; Koeln
2002;M;20;5000 m;15:43,38;;Patrick Letsch;1983;Team Erfurt;02.06.; Erfurt
2002;M;20;5000 m;15:43,90;;Daniel Fehrle;1983;LG Olympia Dortmund;07.06.; Muenster-Roxel
2002;M;20;5000 m;15:44,78;;Marco Weidemann;1985;LG Vorpommern;05.05.; Greifswald
2002;M;20;5000 m;15:47,20;;Soenke Rhein;1984;LG Staufen;27.04.; Rommelshausen
2002;M;20;5000 m;15:48,85;;Klaus-Martin Kroenke;1984;Barmer TV Wuppertal;25.05.; Leverkusen
2002;M;20;5000 m;15:49,08;;Sebastian Fischer;1983;LC Rapid Dortmund;07.06.; Muenster-Roxel
2002;M;20;10 km;30:32;;Andre Pollmaecher;1983;LAC Erdgas Chemnitz;23.03.; Schotten
2002;M;20;10 km;30:49;;Stefan Koch;1984;TB Burgsteinfurt;31.08.; Traben-Trarbach
2002;M;20;10 km;30:50;;Marcus Otto;1983;LAC Erdgas Chemnitz;23.03.; Schotten
2002;M;20;10 km;31:16;;Patric Wilhelm;1983;LAV Bayer Uerdingen/Dormagen;23.03.; Schotten
2002;M;20;10 km;31:20;;Robert Patzschke;1984;Hallesche LAF;14.09.; Bad Schmiedeberg
2002;M;20;10 km;31:34;;Toni Mohr;1983;LC Cottbus;23.03.; Schotten
2002;M;20;10 km;31:39;;Heiko Baier;1984;LG Baunatal/ACT Kassel;29.12.; Frankfurt
2002;M;20;10 km;31:41;;Stefan Otto;1985;LAC Erdgas Chemnitz;02.03.; Riesa
2002;M;20;10 km;31:42;;Matthias Walker;1983;LAC Pliezhausen;23.03.; Schotten
2002;M;20;10 km;31:52;;Bastian Rodowski;1983;TSV Bayer Leverkusen;03.03.; Leverkusen
2002;M;20;10 km;31:53;;Patrick Schulz;1984;SC Potsdam;17.03.; Ludwigsfelde
2002;M;20;10 km;31:55;;Christopher Weichert;1984;LC Cottbus;05.10.; Wittenberg
2002;M;20;10 km;31:56;;Ronald Wesslin;1983;VfL Brandenburg;17.03.; Ludwigsfelde
2002;M;20;10 km;32:00;;Sebastian Weichert;1984;SV Creaton Grossengottern;23.03.; Schotten
2002;M;20;10 km;32:00;;Michael Schering;1983;SC Magdeburg;14.09.; Bad Schmiedeberg
2002;M;20;10 km;32:02;;Heiko Middelhof;1983;DJK Friedberg;14.04.; Ebershausen
2002;M;20;10 km;32:03;;Maik Budzinski;1983;Dresdner SC;23.03.; Schotten
2002;M;20;10 km;32:09;;Frederik Toepel;1985;TV Deilinghofen;23.03.; Schotten
2002;M;20;10 km;32:12;;Peter Kotz;1984;TSG Ehingen;23.03.; Lohhof
2002;M;20;10 km;32:14;;Ingo Doerrzapf;1986;LG Ruelzheim;15.12.; Rheinzabern
2002;M;20;10 km;32:16;;Zelalem Martel;1986;LG Neckar/Enz;23.03.; Schotten
2002;M;20;10 km;32:17;;Christian Seiler;1983;SV Creaton Grossengottern;23.03.; Schotten
2002;M;20;10 km;32:18;;Erkan Kara;1985;SV Creaton Grossengottern;23.03.; Schotten
2002;M;20;10 km;32:18;;Simon Schoechlin;1985;TuS Teningen;15.12.; Rheinzabern
2002;M;20;10 km;32:20;;Markus Weiss-Latzko;1984;LG Weinstadt;23.03.; Schotten
2002;M;20;10 km;32:20;;Joerg Singer;1983;LAC Erdgas Chemnitz;12.05.; Chemnitz
2002;M;20;10 km;32:25;;Christian Ritosek;1983;TV Wattenscheid 01;07.09.; Salzgitter
2002;M;20;10 km;32:27;;Sebastian Grabs;1984;LAC Erdgas Chemnitz;23.03.; Schotten
2002;M;20;10 km;32:29;;Stefan Eberhardt;1985;SV Creaton Grossengottern;23.03.; Schotten
2002;M;20;10 km;32:33;;Aurelin Neff;1985;LG Ruelzheim;15.12.; Rheinzabern
2002;M;20;10 km;32:35;;Robert Haussmann;1984;SC Potsdam;17.03.; Jueterbog
2002;M;20;10 km;32:35;;Hannes Buchmann;1984;Hallesche LAF;23.03.; Schotten
2002;M;20;10 km;32:37;;Wolfgang Wittekindt;1984;LSG Aalen;23.03.; Schotten
2002;M;20;10 km;32:38;;Stephan Kalkbrenner;1983;TG Oetigheim;27.10.; Bad Liebenzell
2002;M;20;10 km;32:39;;Christoph Paetzke;1983;DSC Oldenburg;03.10.; Ofen
2002;M;20;10 km;32:40;;Volker Herrmann;1984;Duerener TV;06.04.; Brunssum
2002;M;20;10 km;32:42;;Christoph Moormann;1983;SV Creaton Grossengottern;23.03.; Schotten
2002;M;20;10 km;32:42;;Albrecht Distler;1983;LG Nike Berlin;03.08.; Berlin
2002;M;20;10 km;32:44;;Christian Glatting;1986;LSG Aalen;23.03.; Schotten
2002;M;20;10 km;32:44;;Johannes Schmitt;1984;LC Rehlingen;07.09.; Salzgitter
2002;M;20;10 km;32:48;;Zoltan Senczyszyn;1984;LC Cottbus;23.03.; Schotten
2002;M;20;10 km;32:50;;Johannes Gatzweiler;1984;LG Bonn/Troisdorf/Niederkassel;23.03.; Schotten
2002;M;20;10 km;32:53;;Philipp Heisch;1984;LV Einheit Greiz;23.03.; Schotten
2002;M;20;10 km;32:55;;Marco Weidemann;1985;LG Vorpommern;23.03.; Schotten
2002;M;20;10 km;32:57;;Steffen Uliczka;1984;Preetzer TSV;23.03.; Schotten
2002;M;20;10 km;32:59;;Lars Hallbauer;1984;SV Vorwaerts Zwickau;23.03.; Schotten
2002;M;20;10 km;33:00;;Benjamin Lindner;1984;LAC Erdgas Chemnitz;20.04.; Bischofswerda
2002;M;20;10 km;33:00;;Pascal Dethlefs;1983;Rendsburger TSV;07.06.; Heide
2002;M;20;10 km;33:01;;Peter Hein;1984;TSG Kirchberg/Jagst;27.10.; Bad Liebenzell
2002;M;20;10 km;33:02;;Markus Jahn;1985;LG Baunatal/ACT Kassel;29.12.; Frankfurt
2002;M;20;110 m Huerden;13,85;+0,1;Stefan Wieser;1984;TuS Koeln rrh.;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;13,90;+1,6;Peter Rapp;1983;LAV Tuebingen;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;13,92;+0,1;Kai Doskoczynski;1984;LG Nike Berlin;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,11;+0,1;David Filipowski;1983;TV Wattenscheid 01;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,21;+1,0;Stefan Hakl;1984;SC Potsdam;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,22;-0,1;Tim Riedel;1984;SC Neubrandenburg;21.09.; Rostock
2002;M;20;110 m Huerden;14,24;+1,6;Christian Hoelzel;1984;Treuener LV;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,28;+0,7;Willi Mathiszik;1984;1.LAV Rostock;02.06.; Schwerin
2002;M;20;110 m Huerden;14,28;+1,6;Richard Bieler;1983;LAZ Leipzig;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,31;+1,3;Tim Golomski;1984;TSV Bayer Leverkusen;14.09.; Hagen
2002;M;20;110 m Huerden;14,32;+0,5;Helge Schwarzer;1985;LG Wennigsen/Egestorf;25.08.; Osterode
2002;M;20;110 m Huerden;14,40;+1,0;Alexander Schmid;1983;LG Eintracht Frankfurt;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,42;+0,1;Marco Hanczuch;1983;Berliner LG Ost;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,2;-1,8;Dennis Wietrzykowski;1983;LAV Bayer Uerdingen/Dormagen;27.04.; Dormagen
2002;M;20;110 m Huerden;14,47;+1,2;Christopher Hallmann;1983;TV Gladbeck;01.09.; Berlin
2002;M;20;110 m Huerden;14,49;+1,0;Alexander Minich;1983;LG Bremen-Nord;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,51;+1,4;Steffen Weber;1984;TV Norden;09.06.; Hameln
2002;M;20;110 m Huerden;14,53;+0,5;Sebastian Nordbeck;1984;Hamburger SV;18.05.; Zeven
2002;M;20;110 m Huerden;14,3;;Benjamin Mueske;1984;LG Nord Berlin;01.08.; Berlin
2002;M;20;110 m Huerden;14,55;+0,1;Erik Muehlbach;1984;LAZ Leipzig;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,59;+1,5;Christian Hager;1983;LC Rehlingen;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,66;+1,0;Kamghe Gaba;1984;LG Eintracht Frankfurt;01.09.; Berlin
2002;M;20;110 m Huerden;14,71;-0,8;Christian Sittner;1985;LG Nike Berlin;09.06.; Berlin
2002;M;20;110 m Huerden;14,72;+1,5;Reinhard Bocker;1984;TuS Jena;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,73;+0,3;Matthias Laube;1983;TV Lahr;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,73;+0,1;Timo Kern;1983;PTSV Jahn Freiburg;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,74;+1,5;Philipp Wango;1983;LAC Quelle Fuerth/Muenchen 1860;01.06.; Hof
2002;M;20;110 m Huerden;14,74;+0,5;Bodo Behmer;1985;SC Neubrandenburg;25.08.; Osterode
2002;M;20;110 m Huerden;14,75;+1,5;Dominik Pfarr;1984;LG Landkreis Aschaffenburg;01.06.; Hof
2002;M;20;110 m Huerden;14,76;+1,5;Tim Pieper;1983;ASV Koeln;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,78;+0,7;Philipp Meyer;1983;TV Wattenscheid 01;21.07.; Ahlen
2002;M;20;110 m Huerden;14,84;+0,1;Florian Matthiensen;1984;Pol.-SV Eutin;29.06.; Moenchengladbach
2002;M;20;110 m Huerden;14,85;-0,1;Lukas Hurrle;1983;VfB Gaggenau;07.09.; Bruehl
2002;M;20;110 m Huerden;14,88;+0,3;Sven Neumann;1984;LG Olympia Dortmund;19.05.; Scheessel
2002;M;20;110 m Huerden;14,89;+0,9;Steffen Mueller;1986;Team Erfurt;18.05.; Chemnitz
2002;M;20;110 m Huerden;14,89;;Matthias Bertels;1984;LG Coesfeld;15.06.; Muenster-Roxel
2002;M;20;110 m Huerden;14,94;+1,5;Florian Weber;1984;TSV Schleissheim;01.06.; Hof
2002;M;20;110 m Huerden;14,95;-1,2;Sascha Kaiser;1983;LG Maintal;02.06.; Hahn
2002;M;20;110 m Huerden;14,98;+1,5;Oliver Verheyen;1984;KSV Kevelaer;24.04.; Goch
2002;M;20;110 m Huerden;14,99;+0,5;Pascal Behrenbruch;1985;LG Eintracht Frankfurt;27.04.; Friedberg
2002;M;20;110 m Huerden;14,99;-0,1;Dennis Hoerl;1984;TV Koenigstaedten;09.06.; Friedberg
2002;M;20;110 m Huerden;15,02;+0,5;Oliver Harrass;1984;TuS Jena;12.05.; Wesel
2002;M;20;400 m Huerden;51,71;;Marten Schelk;1983;SC Potsdam;09.06.; Osnabrueck
2002;M;20;400 m Huerden;51,75;;Lars Birger Hense;1983;Barmer TV Wuppertal;16.06.; Mannheim
2002;M;20;400 m Huerden;51,84;;David Busch;1984;LG DJK Erbach/St.Ingbert;09.06.; Osnabrueck
2002;M;20;400 m Huerden;53,09;;Matthias Laube;1983;TV Lahr;20.07.; Freistett
2002;M;20;400 m Huerden;53,21;;Rene Paul;1983;Team Erfurt;16.06.; Mannheim
2002;M;20;400 m Huerden;53,44;;Benjamin Mueske;1984;LG Nord Berlin;28.06.; Moenchengladbach
2002;M;20;400 m Huerden;53,78;;Dennis Wietrzykowski;1983;LAV Bayer Uerdingen/Dormagen;01.05.; Koeln
2002;M;20;400 m Huerden;53,86;;Rene Konow;1984;Schweriner SC;08.06.; Rostock
2002;M;20;400 m Huerden;53,94;;Tom Reinel;1984;LG Ohra/Hoersel;12.06.; Gotha
2002;M;20;400 m Huerden;53,99;;Manuel Toenjes;1983;SV Nordenham;19.05.; Scheessel
2002;M;20;400 m Huerden;54,34;;Benjamin Hielscher;1983;SSF Bonn;01.06.; Krefeld
2002;M;20;400 m Huerden;54,38;;Tim Reinel;1984;LG Ohra/Hoersel;12.06.; Gotha
2002;M;20;400 m Huerden;54,54;;Phillip Weinreich;1984;FC Schalke 04;01.06.; Hagen
2002;M;20;400 m Huerden;54,60;;Steffen Busch;1983;TV Wattenscheid 01;01.06.; Hagen
2002;M;20;400 m Huerden;54,68;;Matti Herrmann;1983;SG Vorwaerts Frankenberg;28.06.; Moenchengladbach
2002;M;20;400 m Huerden;54,71;;Johannes Gerhard;1983;LG Karlstadt;13.07.; Schweinfurt
2002;M;20;400 m Huerden;54,73;;Marcus Mueller;1983;SC Neubrandenburg;13.07.; Schweinfurt
2002;M;20;400 m Huerden;54,78;;Nils Kowalick;1985;SC Neubrandenburg;25.05.; Jena
2002;M;20;400 m Huerden;54,97;;Mark Wiebe;1986;TV Nussdorf;09.06.; Saulheim
2002;M;20;400 m Huerden;55,04;;Martin van Heel;1983;TSV Bayer Leverkusen;17.08.; Hamburg
2002;M;20;400 m Huerden;55,08;;Ekkehard Gerecke;1983;LG Vorpommern;24.08.; Osterode
2002;M;20;400 m Huerden;55,31;;Sven Utecht;1984;LG Ameln/Linnich;28.06.; Moenchengladbach
2002;M;20;400 m Huerden;55,46;;Florian Verheyen;1984;KSV Kevelaer;20.07.; Aachen
2002;M;20;400 m Huerden;55,50;;Fabian Fuhrmann;1984;LG Aue;15.06.; Dresden
2002;M;20;400 m Huerden;55,60;;Tobias Kienzle;1983;LG Rems/Murr;01.06.; Sindelfingen
2002;M;20;400 m Huerden;55,61;;Dennis Possen;1984;TuS Kirn;15.06.; Polch
2002;M;20;400 m Huerden;55,62;;Stefan Kuhlee;1984;LC Cottbus;15.06.; Berlin
2002;M;20;400 m Huerden;55,82;;Steven Voigt;1983;WSG Schwarzenberg-Wildenau;11.05.; Dresden
2002;M;20;400 m Huerden;55,84;;Marvin Taiwo;1984;LAZ Sala.Kornwestheim/Ludwigsb;01.06.; Sindelfingen
2002;M;20;400 m Huerden;55,99;;Dominik Pfarr;1984;LG Landkreis Aschaffenburg;09.06.; Vaterstetten
2002;M;20;400 m Huerden;56,13;;Thomas Lechner;1984;VfB LC Friedrichshafen;10.08.; Aulendorf
2002;M;20;400 m Huerden;56,37;;Johannes Peters;1983;TV Norden;15.06.; Delmenhorst
2002;M;20;400 m Huerden;56,45;;Florian Steidle;1983;LG Wuerm Athletik;01.06.; Hof
2002;M;20;400 m Huerden;56,58;;Michael Oster;1983;LG Eintracht Frankfurt;08.06.; Friedberg
2002;M;20;400 m Huerden;56,73;;Tobias Jacob;1986;SC Charlottenburg Berlin;25.05.; Jena
2002;M;20;400 m Huerden;56,82;;Adrian Krysewski;1983;LG Osterode;08.06.; Hameln
2002;M;20;400 m Huerden;56,82;;Holger Bernigau;1983;SC Potsdam;15.06.; Berlin
2002;M;20;400 m Huerden;56,87;;Torben Bieler;1986;LG Elmshorn;21.09.; Rostock
2002;M;20;400 m Huerden;56,97;;Andrei Fabrizius;1983;SV Werder Bremen;01.05.; Garbsen
2002;M;20;400 m Huerden;56,97;;Nik Alberding;1985;TV Norden;21.09.; Rostock
2002;M;20;400 m Huerden;57,00;;Patrick Thiemann;1984;LG Ameln/Linnich;01.05.; Koeln
2002;M;20;400 m Huerden;57,05;;Jan-Hendrik Kluever;1983;TSV Altenholz;12.05.; Hamburg
2002;M;20;400 m Huerden;57,35;;Dirk Mohn;1983;TV Konstanz;07.07.; Oberndorf
2002;M;20;400 m Huerden;57,58;;Matthias Straeher;1983;USC Mainz;09.06.; Saulheim
2002;M;20;400 m Huerden;57,6;;Stefan Walther;1983;TSV Altenholz;31.05.; Buedelsdorf
2002;M;20;400 m Huerden;57,76;;Henning Fischer;1983;TSV Arminia Voehrum;08.06.; Hameln
2002;M;20;400 m Huerden;57,9;;Frederik Tellkamp;1984;LG Schleswig/Fahrdorf;31.05.; Buedelsdorf
2002;M;20;400 m Huerden;58,33;;Stefan Pitz;1983;LAV Dietzhoelztal;03.09.; Giessen
2002;M;20;400 m Huerden;58,41;;Sascha Goebel;1983;LG TK Hannover 96;25.05.; Gelnhausen
2002;M;20;400 m Huerden;58,43;;Christian Rethmeier;1983;Bookholzberger TB;24.08.; Osterode
2002;M;20;2000 m Hindernis;5:42,48;;Christian Klein;1983;LC Rehlingen;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;5:45,14;;Norbert Loewa;1984;LG Nord Berlin;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;5:45,20;;Ruben Schwarz;1984;LSG Aalen;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;5:47,87;;Christoph Eichner;1983;Hallesche LAF;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;5:51,50;;Steffen Uliczka;1984;Preetzer TSV;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;5:54,55;;Bastian Dobrowald;1984;LAZ Leipzig;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;5:55,88;;Christian Pomp;1984;TSV Dinkelsbuehl;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;5:55,93;;Thomas Koch;1983;LC Rehlingen;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;5:56,02;;Michael Patrick;1984;MTG Mannheim;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;5:57,40;;Christian Biele;1983;LC Attendorn;05.06.; Kamen-Methler
2002;M;20;2000 m Hindernis;5:58,37;;Sebastian Rietz;1983;SV Halle;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;5:59,39;;Christoph Lohse;1983;KTSV Preussen Krefeld;09.06.; Krefeld
2002;M;20;2000 m Hindernis;5:59,64;;Erkan Kara;1985;SV Creaton Grossengottern;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;6:02,02;;Michel Brune;1984;TV Wattenscheid 01;05.06.; Kamen-Methler
2002;M;20;2000 m Hindernis;6:02,58;;Philipp Heisch;1984;LV Einheit Greiz;09.06.; Zeulenroda
2002;M;20;2000 m Hindernis;6:03,71;;Marco Weidemann;1985;LG Vorpommern;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;6:05,85;;Lucas Vehling;1984;LAZ Moenchengladbach;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;6:06,02;;Soeren Maak;1983;ASV Koeln;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;6:06,22;;Stefan Mueller;1983;SG Plochingen/Zell;01.06.; Sindelfingen
2002;M;20;2000 m Hindernis;6:06,97;;Robert Patzschke;1984;Hallesche LAF;05.05.; Halle
2002;M;20;2000 m Hindernis;6:07,54;;Christian Schmitz;1983;LG Maifeld/Pellenz;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;6:08,20;;Robin Weins;1984;LG Hilden;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;6:10,93;;David Wenzelburger;1986;LG Badenova Nordschwarzwald;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;6:11,00;;Pascal Hille;1983;TB Burgsteinfurt;05.06.; Kamen-Methler
2002;M;20;2000 m Hindernis;6:13,85;;Timm Jaeger;1985;SG Essen-Garthe;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;6:14,06;;Simon Buettgen;1985;LG Hilden;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;6:14,36;;Sebastian Mueller;1984;LG Kreis Ahrweiler;11.05.; Bad Neuenahr
2002;M;20;2000 m Hindernis;6:15,43;;Ingmar Matzen;1985;Bredstedter TSV;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;6:16,19;;Alexander Huefner;1985;SV Lok Blankenburg;29.06.; Moenchengladbach
2002;M;20;2000 m Hindernis;6:17,27;;Hannes Patzke;1985;LG Kreis Ansbach;19.05.; Brixen/ITA
2002;M;20;2000 m Hindernis;6:17,33;;Simon Hannig;1986;TV Hauzenberg;29.06.; Moenchengladbach
