jahr;geschlecht;altersklasse;disziplin;leistung;wind;name;geburtsjahr;verein;datum;ort
2024;M;18;Kugelstoss;14,35;;Alexander Manassero;2007;ASC Duesseldorf;23.06.2024;Viersen-Suechteln
2024;M;18;Kugelstoss;14,34;;Felix Lange;2008;LG Stadtwerke Muenchen;31.07.2024;Horgau
2024;M;18;Kugelstoss;14,28;;Fiete Wauer;2007;LC Cottbus;08.06.2024;Falkensee
2024;M;18;Kugelstoss;14,18;;Matthias Zierer;2007;TSV Plattling;03.10.2024;Passau
2024;M;18;Kugelstoss;14,14;;Baris-Munzur Tarhan;2007;TSV SCHOTT Mainz;13.04.2024;Gau-Algesheim
2024;M;18;Kugelstoss;14,12;;Jan Alexander Toellner;2008;Bredstedter TSV;26.06.2024;Fahrdorf
2024;M;18;Kugelstoss;14,07;;Loki Hachani;2007;SWC Regensburg;29.06.2024;Aschaffenburg
2024;M;18;Kugelstoss;14,06;;Philip Selbach;2008;LAG Mittlere Isar;27.04.2024;Pfaffenhofen
2024;M;18;Kugelstoss;14,05;;Tobias Kunz;2007;TV Spaichingen;08.06.2024;Langensteinbach (Karlsbad)
2024;M;18;Kugelstoss;14,05;;Noah-Elias Jahn;2008;TuS Frisia Goldenstedt;28.08.2024;Lohne (Oldenburg)
2024;M;18;Kugelstoss;14,02;;Cedric Schmidt;2007;LV 90 Erzgebirge;08.06.2024;Schwarzenberg
2024;M;18;Kugelstoss;14,01;;David Kern;2009;LG Landkreis Roth;22.06.2024;Forchheim
2024;M;18;Kugelstoss;14,01;;Niklas Lang;2007;LG 90 Ebersberg-Grafing;29.06.2024;Aschaffenburg
2024;M;18;Kugelstoss;13,89;;Til Huedepohl;2007;TSV Hagen 1860;09.06.2024;Dortmund-Hacheney
2024;M;18;Kugelstoss;13,78;;Fabian Roeder;2008;TSV Fortschritt Mittweida 1949;26.05.2024;Mittweida
2024;M;18;Kugelstoss;13,77;;Julian Karsten;2007;VfL Wolfsburg;04.05.2024;Wolfsburg
2024;M;18;Kugelstoss;13,69;;Alexander Adler;2007;ASC Darmstadt;05.05.2024;Trebur
2024;M;18;Kugelstoss;13,69;;Felix Seluga;2008;SV 1885 Teutschenthal/WLT;08.06.2024;Haldensleben
2024;M;18;Diskuswurf;55,93;;Max Louis Emmrich;2008;LV 90 Erzgebirge;21.06.2024;Halle (Saale)
2024;M;18;Diskuswurf;54,96;;Matti Sosna;2008;TSG Bergedorf;24.08.2024;Eutin
2024;M;18;Diskuswurf;53,70;;Ilias Topaloglou;2007;TSG Bergedorf;31.07.2024;Norderstedt
2024;M;18;Diskuswurf;51,39;;Philippe Zierlein;2008;TSG Rohrbach;05.10.2024;Eppingen
2024;M;18;Diskuswurf;50,65;;Simon Kunkel;2007;USC Mainz;15.06.2024;Walldorf
2024;M;18;Diskuswurf;49,68;;Julius Kleine;2008;SV Halle;10.05.2024;Halle (Saale)
2024;M;18;Diskuswurf;49,66;;Andreas Groeninger;2007;LG Stadtwerke Muenchen;07.07.2024;Moenchengladbach
2024;M;18;Diskuswurf;48,40;;Christoph Zierer;2008;TSV Plattling;17.05.2024;Pocking
2024;M;18;Diskuswurf;48,14;;Fiete Wauer;2007;LC Cottbus;21.06.2024;Mittweida
2024;M;18;Diskuswurf;47,82;;Oskar Nauck;2007;LV 90 Erzgebirge;14.06.2024;Dresden
2024;M;18;Diskuswurf;46,38;;Julian Burghardt;2007;MTV 1881 Ingolstadt;20.07.2024;Muenchen
2024;M;18;Diskuswurf;45,50;;Alexander Adler;2007;ASC Darmstadt;12.05.2024;Darmstadt
2024;M;18;Diskuswurf;45,42;;Philip Selbach;2008;LAG Mittlere Isar;10.02.2024;Muenchen
2024;M;18;Diskuswurf;44,79;;Jim-Felix Krone;2007;Hamburger SV;15.06.2024;Rostock
2024;M;18;Diskuswurf;44,58;;Nicolas Gogola;2008;Eintracht Frankfurt;13.07.2024;Selters (Taunus)
2024;M;18;Diskuswurf;44,28;;Matti Hummel;2007;UAC Kulmbach;27.04.2024;Wiesau
2024;M;18;Diskuswurf;44,17;;Jascha Glassen;2007;ASC Darmstadt;25.08.2024;Hannover
2024;M;18;Diskuswurf;44,14;;Zeno-Rafael Musso;2008;Eisenacher LV;25.09.2024;Erfurt-Steigerwald
2024;M;18;Diskuswurf;44,05;;Ernst Bruno Eltz;2007;SV Halle;10.05.2024;Halle (Saale)
2024;M;18;Diskuswurf;43,32;;Oliver Paulus;2008;LG TELIS FINANZ Regensburg;20.07.2024;Muenchen
2024;M;18;Diskuswurf;43,16;;Linus Hennig;2007;LAV Zeven;19.05.2024;Zeven
2024;M;18;Diskuswurf;43,03;;Jonas Jaeckel;2007;TV 1848 Oberstein;06.04.2024;Idar-Oberstein
2024;M;18;Diskuswurf;43,02;;Benedikt Gstatter;2009;LG Chiemgau-Sued;03.08.2024;Foeching (Holzkirchen)
2024;M;18;Diskuswurf;42,95;;Johannes Puerzer;2007;Eintracht Frankfurt;15.06.2024;Walldorf
2024;M;18;Diskuswurf;42,54;;Matthias Zierer;2007;TSV Plattling;04.05.2024;Germering
2024;M;18;Diskuswurf;42,47;;Anton Friedrich Pott;2008;SC Neubrandenburg;17.04.2024;Neubrandenburg
2024;M;18;Diskuswurf;42,38;;Phil Janitz;2009;TV Angermund;03.10.2024;Gladbeck
2024;M;18;Diskuswurf;42,16;;Jan Ludwig;2007;LG Neu-Ulm;20.07.2024;Muenchen
2024;M;18;Diskuswurf;41,99;;Bruno Wedemann;2008;Erfurter LAC;08.06.2024;Gotha
2024;M;18;Diskuswurf;41,76;;Joshua Ingenwerth;2007;DJK SG Tackenberg;27.07.2024;Arvika (SWE)
2024;M;18;Diskuswurf;41,65;;Justus Suhr;2007;LG Weserbergland;02.06.2024;Papenburg
2024;M;18;Diskuswurf;41,54;;Michael Koop;2008;LG Ortenau Nord;06.08.2024;Buehlertal
2024;M;18;Diskuswurf;41,48;;Lennard Walker;2007;SV Preussen Berlin;29.06.2024;Berlin-Zehlendorf
2024;M;18;Diskuswurf;41,39;;Tobias Kunz;2007;TV Spaichingen;21.07.2024;Weingarten
2024;M;18;Diskuswurf;41,28;;Loki Hachani;2007;SWC Regensburg;13.04.2024;Regensburg
2024;M;18;Diskuswurf;41,25;;Jannis Rentsch;2009;SV Elbland Coswig-Meissen;26.10.2024;Niesky
2024;M;18;Diskuswurf;41,14;;Ben Duwenbeck;2008;LG Olympia Dortmund;01.05.2024;Bochum
2024;M;18;Diskuswurf;40,97;;Alexander Manassero;2007;ASC Duesseldorf;25.08.2024;Wesel
2024;M;18;Diskuswurf;40,81;;Fabian Roeder;2008;TSV Fortschritt Mittweida 1949;17.08.2024;Grossolbersdorf
2024;M;18;Diskuswurf;40,80;;Paul Guenther;2007;SV Halle;19.05.2024;Halle (Saale)
2024;M;18;Diskuswurf;40,71;;Damian Leinhaeuser;2008;SV Leonardo-da-Vinci Nauen;14.07.2024;Berlin-Spandau
2024;M;18;Diskuswurf;40,54;;Paul Hoebler;2008;LG Filstal;09.05.2024;Voehringen
2024;M;18;Diskuswurf;40,31;;Leopold Brettschneider;2007;1.VfL FORTUNA Marzahn;23.06.2024;Berlin-Hohenschoenhausen
2024;M;18;Diskuswurf;40,27;;Leonard Heidrich;2008;SC Potsdam;08.05.2024;Potsdam
2024;M;18;Diskuswurf;40,22;;Quentin Roth;2008;LG Oestl.Bodenseekreis;23.06.2024;Lustenau (AUT)
2024;M;18;Diskuswurf;40,04;;Samuel Schollmeyer;2007;LG Westerwald;13.07.2024;Selters (Taunus)
2024;M;18;Diskuswurf;40,00;;Dariyan Aydin;2007;LAC Quelle Fuerth;22.06.2024;Forchheim
2024;M;18;Diskuswurf;39,96;;Donovan Klaas;2007;Wiehltaler Leichtathletik-Club;16.06.2024;Krefeld
2024;M;18;Diskuswurf;39,93;;Ben Levi Lapaczynski;2008;DJK SG Tackenberg;16.06.2024;Krefeld
2024;M;18;Hammerwurf;73,22;;Max Baier;2007;TV Fraenkisch-Crumbach;29.06.2024;Neu-Isenburg
2024;M;18;Hammerwurf;69,28;;Matti Hummel;2007;UAC Kulmbach;06.07.2024;Moenchengladbach
2024;M;18;Hammerwurf;60,93;;Alexander Brehm;2007;Erfurter LAC;09.06.2024;Gotha
2024;M;18;Hammerwurf;59,99;;Lukas Melzer;2008;TSV Weilheim;07.06.2024;Dischingen
2024;M;18;Hammerwurf;59,90;;Max Schabel;2007;SV Thurn u.Taxis Dischingen;07.06.2024;Dischingen
2024;M;18;Hammerwurf;59,30;;Bruno Wedemann;2008;Erfurter LAC;25.09.2024;Erfurt-Steigerwald
2024;M;18;Hammerwurf;59,30;;Philip Hartmann;2008;DJK Aschaffenburg;12.10.2024;Aschaffenburg
2024;M;18;Hammerwurf;59,16;;Niklas David;2007;LG Wedel-Pinneberg;06.07.2024;Moenchengladbach
2024;M;18;Hammerwurf;55,78;;Arthur Heinelt;2007;Einbecker SV;06.04.2024;Schwiegershausen
2024;M;18;Hammerwurf;55,23;;Valentin Metschl;2008;LG Stadtwerke Muenchen;05.06.2024;Muenchen
2024;M;18;Hammerwurf;52,62;;Mika Simon;2008;TSV Bayer 04 Leverkusen;15.09.2024;Krefeld
2024;M;18;Hammerwurf;52,30;;Jaron Woerner;2008;LAG Obere Murg;05.10.2024;Langenbrand (Forbach)
2024;M;18;Hammerwurf;51,48;;Rocco Seidinger;2008;TSV 1880 Wasserburg;23.06.2024;Eggenfelden
2024;M;18;Hammerwurf;51,27;;Magnus Rustemeyer;2008;LG Nord Berlin;19.06.2024;Berlin-Hohenschoenhausen
2024;M;18;Hammerwurf;51,01;;Magnus Schlingmann;2008;TSG Dissen;27.09.2024;Dissen
2024;M;18;Hammerwurf;50,09;;Linus Holzhey;2009;TV Hindelang;21.07.2024;Muenchen
2024;M;18;Hammerwurf;49,42;;Zeno-Rafael Musso;2008;Eisenacher LV;09.06.2024;Gotha
2024;M;18;Hammerwurf;48,77;;Paul Hoebler;2008;LG Filstal;29.06.2024;Heidenheim
2024;M;18;Hammerwurf;47,98;;Hendrik Wesser;2008;LV Gera;17.08.2024;Grossolbersdorf
2024;M;18;Hammerwurf;47,85;;Felix Seluga;2008;SV 1885 Teutschenthal/WLT;21.09.2024;Bad Koestritz
2024;M;18;Hammerwurf;47,64;;Tobias Pour;2007;LG Bayerwald;21.07.2024;Muenchen
2024;M;18;Hammerwurf;46,69;;Emil Kroner;2009;LAG Obere Murg;17.03.2024;Oberkirch
2024;M;18;Hammerwurf;46,63;;Loris Ritter;2009;Erfurter LAC;14.09.2024;Erfurt
2024;M;18;Hammerwurf;45,63;;Andreas Groeninger;2007;LG Stadtwerke Muenchen;21.08.2024;Moosach
2024;M;18;Hammerwurf;45,42;;Levin Krack;2008;TSV Ottobrunn;21.07.2024;Muenchen
2024;M;18;Hammerwurf;45,00;;Nils Rauch;2008;SSV Erfurt Nord;25.09.2024;Erfurt-Steigerwald
2024;M;18;Hammerwurf;44,80;;Leopold Brettschneider;2007;1.VfL FORTUNA Marzahn;28.01.2024;Berlin-Hohenschoenhausen
2024;M;18;Hammerwurf;43,31;;Cassius Leonard Iacob;2007;TSV Schmiden;09.05.2024;Voehringen
2024;M;18;Hammerwurf;43,10;;Johannes Michel;2008;LV Merzig;12.05.2024;Langenbrand (Forbach)
2024;M;18;Hammerwurf;42,77;;Serafin Muehle;2008;TSV 1880 Wasserburg;28.09.2024;Maselheim
2024;M;18;Hammerwurf;42,34;;Matti Sosna;2008;TSG Bergedorf;11.02.2024;Berlin
2024;M;18;Hammerwurf;42,11;;Kai Konopacki;2009;UAC Kulmbach;09.05.2024;Trauchgau
2024;M;18;Hammerwurf;40,96;;Jan Erik Warnek;2007;TSG Dissen;08.09.2024;Bremen (Niedersachsen)
2024;M;18;Hammerwurf;40,51;;David Triesch;2008;TV Wetzlar;03.02.2024;Darmstadt
2024;M;18;Hammerwurf;40,14;;Niklas Mueller;2007;TV 1848 Oberstein;13.10.2024;Hassloch
2024;M;18;Hammerwurf;39,51;;Jason Maik Duenkel;2009;SV 1885 Teutschenthal/WLT;10.02.2024;Halle (Saale)
2024;M;18;Hammerwurf;39,21;;Anton Nicolay Rosengart;2009;TSV 1880 Wasserburg;28.09.2024;Maselheim
2024;M;18;Hammerwurf;39,02;;Oliver Zeno Ispan;2009;TSV Plattling;09.05.2024;Trauchgau
2024;M;18;Hammerwurf;37,86;;Fabian Blietz;2007;OSC Berlin;29.09.2024;Berlin-Zehlendorf
2024;M;18;Hammerwurf;37,01;;Jakob Herzog;2007;TSV 1880 Wasserburg;14.09.2024;Erfurt
2024;M;18;Hammerwurf;36,72;;Noah Bohn;2009;LC Rehlingen;27.01.2024;Merzig
2024;M;18;Hammerwurf;36,38;;Finjas Soellner;2007;LV Gera;24.05.2024;Wildenfels
2024;M;18;Hammerwurf;35,20;;Tobias Michel;2008;LV Gera;13.01.2024;Erfurt-Steigerwald
2024;M;18;Hammerwurf;34,63;;Nick Kleebauer;2007;SV Thurn u.Taxis Dischingen;07.06.2024;Dischingen
2024;M;18;Hammerwurf;34,47;;Linus Henniger;2008;SuS Olfen;05.10.2024;Olfen
2024;M;18;Hammerwurf;33,28;;Jorge Reitz;2008;LG Flensburg;25.08.2024;Luebeck
2024;M;18;Hammerwurf;33,14;;Daniel Herzog;2009;TSV 1880 Wasserburg;09.05.2024;Trauchgau
2024;M;18;Speerwurf;73,56;;Oskar Nauck;2007;LV 90 Erzgebirge;26.05.2024;Halle (Saale)
2024;M;18;Speerwurf;70,55;;Anton Steffen;2007;1. LAV Rostock;06.07.2024;Moenchengladbach
2024;M;18;Speerwurf;69,51;;Emil Wydmuch;2007;Sportclub Magdeburg;04.05.2024;Schoenebeck
2024;M;18;Speerwurf;69,25;;Zeno-Rafael Musso;2008;Eisenacher LV;25.02.2024;Halle (Saale)
2024;M;18;Speerwurf;65,37;;Max Sven Ferber;2008;SV Halle;06.07.2024;Moenchengladbach
2024;M;18;Speerwurf;64,76;;Nils Dillemuth;2008;TV Assenheim;04.02.2024;Darmstadt
2024;M;18;Speerwurf;64,51;;Theo Behrnd;2007;SC Potsdam;27.01.2024;Berlin-Hohenschoenhausen
2024;M;18;Speerwurf;63,76;;Niklas Koennemann;2008;VfL Kalbe /Milde;03.02.2024;Erfurt-Steigerwald
2024;M;18;Speerwurf;63,63;;Lars Waitschull;2008;TSV Aach-Linz 1910;06.07.2024;Moenchengladbach
2024;M;18;Speerwurf;62,61;;Mogens Braun;2007;Sportclub Magdeburg;06.07.2024;Moenchengladbach
2024;M;18;Speerwurf;61,28;;Quentin Albers;2009;SC Potsdam;09.06.2024;Falkensee
2024;M;18;Speerwurf;60,55;;Alexander Adler;2007;ASC Darmstadt;02.06.2024;Gelnhausen
2024;M;18;Speerwurf;59,49;;Jonas Henne;2008;TSV Graefelfing;30.06.2024;Aschaffenburg
2024;M;18;Speerwurf;59,15;;Fiete Wauer;2007;LC Cottbus;15.05.2024;Cottbus
2024;M;18;Speerwurf;59,10;;Aaron Larimore;2007;SG Motor Thurm;26.05.2024;Halle (Saale)
2024;M;18;Speerwurf;58,47;;Felix Fischer;2007;Dresdner SC 1898;26.05.2024;Halle (Saale)
2024;M;18;Speerwurf;57,45;;Jorge Reitz;2008;LG Flensburg;12.05.2024;Hamburg
2024;M;18;Speerwurf;57,14;;Tim Benjamin Tille;2007;VfL 1860 Marburg;16.06.2024;Walldorf
2024;M;18;Speerwurf;57,05;;Paul Guenther;2007;SV Halle;05.05.2024;Dessau-Rosslau
2024;M;18;Speerwurf;57,03;;Jan Brinks;2007;LG Coesfeld;07.09.2024;Coesfeld
2024;M;18;Speerwurf;56,70;;Marcel Neumann;2007;LG Stadtwerke Muenchen;04.05.2024;Germering
2024;M;18;Speerwurf;55,96;;Hannes Klecker;2008;SSV Ulm 1846;26.04.2024;Ulm
2024;M;18;Speerwurf;55,82;;Soren Tico Philipp;2007;LG Region Karlsruhe;10.08.2024;Calgary (CAN)
2024;M;18;Speerwurf;55,31;;Johannes Boecher;2007;USC Mainz;14.08.2024;Pfungstadt
2024;M;18;Speerwurf;55,00;;Oliver Zeno Ispan;2009;TSV Plattling;31.07.2024;Horgau
2024;M;18;Speerwurf;55,00;;Leon Popp;2009;Tschft. Germersheim;28.09.2024;Edenkoben
2024;M;18;Speerwurf;54,68;;Peer Cato Kullak;2009;Schweriner SC;18.05.2024;Zeven
2024;M;18;Speerwurf;53,88;;Finn Gustav Perchner;2007;Gothaer Leichtathletik Centrum;21.09.2024;Ohrdruf
2024;M;18;Speerwurf;53,82;;Jonas Harten;2007;TSV Hagen 1860;18.05.2024;Gladbeck
2024;M;18;Speerwurf;53,77;;Felix Zehner;2008;TSV Bad Rodach;05.07.2024;Neukieritzsch
2024;M;18;Speerwurf;53,57;;Ole Sterzik;2007;PSV Burg;11.05.2024;Burg (bei Magdeburg)
2024;M;18;Speerwurf;53,48;;Matteo Valenti;2007;SG Schramberg;09.06.2024;Langensteinbach (Karlsbad)
2024;M;18;Speerwurf;53,39;;Clemens Haas;2008;TV Gelnhausen;14.09.2024;Mannheim
2024;M;18;Speerwurf;53,38;;Philipp Groppe;2007;LG Reinhardswald;16.06.2024;Walldorf
2024;M;18;Speerwurf;53,01;;Nelio Schwarz;2008;LG Nord Berlin;22.06.2024;Koenigs Wusterhausen
2024;M;18;Speerwurf;53,00;;Max Schaefer;2007;Kieler TB;21.07.2024;Flensburg
2024;M;18;Speerwurf;52,90;;Damian Leinhaeuser;2008;SV Leonardo-da-Vinci Nauen;14.07.2024;Berlin-Spandau
2024;M;18;Speerwurf;52,77;;Leon Zimmermann;2007;LG Erlangen;21.07.2024;Muenchen
2024;M;18;Speerwurf;52,73;;Carl Wiegand;2007;Eintracht Frankfurt;17.09.2024;Berlin-Charlottenburg
2024;M;18;Speerwurf;52,64;;Daniel Johannes von der Heyden;2007;LG Rhein-Wied;25.08.2024;Hannover
2024;M;18;Speerwurf;52,29;;Ernst Bruno Eltz;2007;SV Halle;05.05.2024;Dessau-Rosslau
2024;M;18;Speerwurf;52,17;;Jonas Jaeckel;2007;TV 1848 Oberstein;25.08.2024;Hannover
2024;M;18;Speerwurf;52,09;;Julius Kleine;2008;SV Halle;25.08.2024;Hannover
2024;M;18;Speerwurf;51,84;;Louis Wimmer;2009;LC Jena;04.06.2024;Ohrdruf
2024;M;18;Speerwurf;51,79;;Matti Sosna;2008;TSG Bergedorf;01.06.2024;Hamburg
2024;M;18;Speerwurf;51,73;;Daniel Richter;2007;Weseler TV;27.04.2024;Leichlingen
2024;M;18;Speerwurf;51,37;;Vincent Armstroff;2009;RSV Mellensee 08;28.09.2024;Frankfurt (Oder)
2024;M;20;100 m;10,40;+1,7;Jakob Kemminer;2007;TSV Ochenbruck;22.06.2024;Mannheim
2024;M;20;100 m;10,50;+0,4;Milian Zirbus;2005;LG Osterode;25.05.2024;Regensburg
2024;M;20;100 m;10,54;+2,0;Louis Schuster;2007;SG Motor Gohlis-Nord Leipzig;11.05.2024;Dresden
2024;M;20;100 m;10,60;0,0;Maximilian Achhammer;2005;LG Stadtwerke Muenchen;13.07.2024;Erding
2024;M;20;100 m;10,62;0,0;Noah Mueller;2005;Cologne Athletics;25.05.2024;Regensburg
2024;M;20;100 m;10,64;+1,5;Felix Schulze;2006;Hamburger SV;22.06.2024;Mannheim
2024;M;20;100 m;10,67;+0,9;Max Husemann;2005;Eintracht Hildesheim;18.05.2024;Zeven
2024;M;20;100 m;10,67;+2,0;Justin Rennert;2005;SC Berlin;08.06.2024;Falkensee
2024;M;20;100 m;10,68;+1,1;Luca Otto Schmitt;2005;MTV Heide;11.04.2024;Adelaide (AUS)
2024;M;20;100 m;10,69;+0,4;Ramon Reckwald;2006;SCC Berlin;25.05.2024;Regensburg
2024;M;20;100 m;10,69;+0,8;Lukas Kasusch;2006;LG Kindelsberg Kreuztal;06.07.2024;Moenchengladbach
2024;M;20;100 m;10,71;+1,2;Tyrese Stewart;2008;TSV Amicitia Viernheim 1906/09;15.06.2024;Walldorf
2024;M;20;100 m;10,72;+0,4;Lennard Noel Willner;2006;SV Halle;18.05.2024;Zeven
2024;M;20;100 m;10,75;+1,4;Kai Erik Englmann;2006;Eintracht Hildesheim;08.06.2024;Hannover
2024;M;20;100 m;10,75;+1,8;Marcel Blueschke;2006;LG Emstal Doerpen;15.06.2024;Rostock
2024;M;20;100 m;10,76;-0,5;Kristoffer Hildebrand;2006;TSV Bayer 04 Leverkusen;01.06.2024;Koeln
2024;M;20;100 m;10,76;+1,5;Mika Dedekind;2007;LC Jena;08.06.2024;Gotha
2024;M;20;100 m;10,76;+1,6;Philip Stroh;2007;ASC Darmstadt;14.09.2024;Mannheim
2024;M;20;100 m;10,77;+1,9;Alvin Mawumba;2007;TV Wattenscheid 01;06.07.2024;Moenchengladbach
2024;M;20;100 m;10,78;+1,5;Lorenz Eckert;2006;LAC Quelle Fuerth;22.06.2024;Forchheim
2024;M;20;100 m;10,78;+0,1;Luis Gonzalez-Diaz;2005;Cologne Athletics;30.06.2024;Troisdorf
2024;M;20;100 m;10,79;+1,4;Ole Gerlach;2006;LG Alsternord Hamburg;25.05.2024;Hannover
2024;M;20;100 m;10,79;+1,7;Amadeus Graeber;2005;SV Leonardo-da-Vinci Nauen;01.06.2024;Filderstadt-Bernhausen
2024;M;20;100 m;10,79;+1,2;Noel Louis Kretzschmar;2007;TV Oberndorf;15.06.2024;Walldorf
2024;M;20;100 m;10,82;+1,0;Lucien Berger;2006;Sportclub Magdeburg;08.06.2024;Haldensleben
2024;M;20;100 m;10,83;+1,4;Jakob Buchberger;2006;DSC Oldenburg;08.06.2024;Hannover
2024;M;20;100 m;10,86;+1,8;Timon Dethloff;2005;Cologne Athletics;09.05.2024;Koeln
2024;M;20;100 m;10,86;+0,4;Julian Holuschek;2005;Eintracht Frankfurt;20.05.2024;Mannheim
2024;M;20;100 m;10,86;+0,6;Johann Mueller;2008;Schweriner SC;15.06.2024;Rostock
2024;M;20;100 m;10,87;+1,9;Balthus Hildebrandt;2007;SC Berlin;08.06.2024;Falkensee
2024;M;20;100 m;10,87;+1,5;Gianmarco Gibilisco;2006;SCL Heel Baden-Baden;08.06.2024;Langensteinbach (Karlsbad)
2024;M;20;100 m;10,87;+0,6;Johann Schlothofer;2005;SV Lindenau 1848;15.06.2024;Dresden
2024;M;20;100 m;10,87;+0,8;Julian Rubel;2005;Koenigsteiner LV;10.08.2024;Mannheim
2024;M;20;100 m;10,88;0,0;Cassian Holland-Moritz;2006;LG Stadtwerke Muenchen;25.05.2024;Regensburg
2024;M;20;100 m;10,88;+1,5;Pepe Krause;2008;1. SV Gera;08.06.2024;Gotha
2024;M;20;100 m;10,88;+1,4;Luca Winter;2005;VfL Wolfsburg;08.06.2024;Hannover
2024;M;20;100 m;10,89;+0,1;Neo Mueller;2007;TSV Bayer 04 Leverkusen;30.06.2024;Troisdorf
2024;M;20;100 m;10,90;+1,2;Felix Kloeckner;2008;Moerser TV;02.06.2024;Sonsbeck
2024;M;20;100 m;10,91;+1,2;Elias Fries;2005;LT DSHS Koeln;18.05.2024;Gladbeck
2024;M;20;100 m;10,92;+1,7;Leon-Joel Clair;2006;SV Halle;01.06.2024;Filderstadt-Bernhausen
2024;M;20;100 m;10,92;+1,9;Lukas Gaertner;2005;VfL Sindelfingen;08.06.2024;Langensteinbach (Karlsbad)
2024;M;20;100 m;10,92;+1,2;Julian Kurth;2006;SCC Berlin;08.06.2024;Falkensee
2024;M;20;100 m;10,92;+1,3;Niklas Becker;2007;SG Egelsbach 1874;15.06.2024;Walldorf
2024;M;20;100 m;10,93;+1,9;Aleksander Illmer;2008;Wiesbadener LV;06.07.2024;Moenchengladbach
2024;M;20;100 m;10,93;0,0;Karl Gattinger;2005;LG Stadtwerke Muenchen;13.07.2024;Erding
2024;M;20;100 m;10,94;+0,5;Ole Kay Burmeister;2005;1. LAV Rostock;18.05.2024;Zeven
2024;M;20;100 m;10,94;-0,5;Fabian Kutscha;2005;LG Stadtwerke Muenchen;25.05.2024;Regensburg
2024;M;20;100 m;10,94;+1,7;Valentin Boldt;2007;SV Automation 61 Leipzig;15.06.2024;Dresden
2024;M;20;100 m;10,94;-0,6;Richard Flaig;2006;Hagenower SV;27.07.2024;Koblenz
2024;M;20;200 m;21,06;+1,4;Max Husemann;2005;Eintracht Hildesheim;19.05.2024;Zeven
2024;M;20;200 m;21,19;+1,1;Maximilian Achhammer;2005;LG Stadtwerke Muenchen;28.07.2024;Koblenz
2024;M;20;200 m;21,26;0,0;Kristoffer Hildebrand;2006;TSV Bayer 04 Leverkusen;28.07.2024;Koblenz
2024;M;20;200 m;21,33;-1,5;Jakob Kemminer;2007;TSV Ochenbruck;07.07.2024;Moenchengladbach
2024;M;20;200 m;21,35;+1,7;Louis Schuster;2007;SG Motor Gohlis-Nord Leipzig;16.06.2024;Dresden
2024;M;20;200 m;21,35;+1,1;Justin Rennert;2005;SC Berlin;28.07.2024;Koblenz
2024;M;20;200 m;21,47;+0,6;Karl Gattinger;2005;LG Stadtwerke Muenchen;28.07.2024;Koblenz
2024;M;20;200 m;21,49;+1,4;Milian Zirbus;2005;LG Osterode;09.06.2024;Hannover
2024;M;20;200 m;21,52;0,0;Felix Schulze;2006;Hamburger SV;28.07.2024;Koblenz
2024;M;20;200 m;21,55;-0,1;Philip Stroh;2007;ASC Darmstadt;16.06.2024;Walldorf
2024;M;20;200 m;21,57;+0,7;Nils Leifert;2005;LAC Quelle Fuerth;04.05.2024;Germering
2024;M;20;200 m;21,62;-1,0;Luca Otto Schmitt;2005;MTV Heide;13.04.2024;Adelaide (AUS)
2024;M;20;200 m;21,63;+1,1;Cassian Holland-Moritz;2006;LG Stadtwerke Muenchen;28.07.2024;Koblenz
2024;M;20;200 m;21,68;+1,1;Lukas Kasusch;2006;LG Kindelsberg Kreuztal;07.07.2024;Moenchengladbach
2024;M;20;200 m;21,79;+1,1;Finn Muehlbauer;2006;TG Stockach;09.05.2024;Boennigheim
2024;M;20;200 m;21,81;-0,3;Lukas Gaertner;2005;VfL Sindelfingen;09.06.2024;Langensteinbach (Karlsbad)
2024;M;20;200 m;21,82;+1,8;Michal Fatyga;2007;SC Neubrandenburg;02.06.2024;Rostock
2024;M;20;200 m;21,82;-1,8;Joshua Korang;2007;ASV Koeln e. V.;07.07.2024;Moenchengladbach
2024;M;20;200 m;21,82;0,0;Mika Dedekind;2007;LC Jena;28.07.2024;Koblenz
2024;M;20;200 m;21,83;-1,7;Luis Gonzalez-Diaz;2005;Cologne Athletics;14.07.2024;Rhede
2024;M;20;200 m;21,84;+0,3;Noel Louis Kretzschmar;2007;TV Oberndorf;09.06.2024;Langensteinbach (Karlsbad)
2024;M;20;200 m;21,85;+0,5;Cedric Barth;2006;SC Roennau 74;16.06.2024;Rostock
2024;M;20;200 m;21,86;-1,3;Max Willms;2008;LBV Phoenix Luebeck;07.07.2024;Moenchengladbach
2024;M;20;200 m;21,87;+1,7;Valentin Boldt;2007;SV Automation 61 Leipzig;16.06.2024;Dresden
2024;M;20;200 m;21,90;-0,3;Gianmarco Gibilisco;2006;SCL Heel Baden-Baden;09.06.2024;Langensteinbach (Karlsbad)
2024;M;20;200 m;21,94;0,0;Moritz Fischer;2005;TSV Bad Kissingen;28.07.2024;Koblenz
2024;M;20;200 m;21,96;-0,3;Lucien Berger;2006;Sportclub Magdeburg;07.07.2024;Moenchengladbach
2024;M;20;200 m;21,98;0,0;Lorenz Eckert;2006;LAC Quelle Fuerth;22.06.2024;Forchheim
2024;M;20;200 m;21,99;+1,4;Luis Krenzlin;2006;SC DHfK Leipzig;02.06.2024;Leipzig
2024;M;20;200 m;22,00;-1,3;Ben Troester;2007;TSG Lennestadt;07.07.2024;Moenchengladbach
